comp1_raw,comp2_raw,x1,T_K,surften_N_m,u_surften_N_m,ref_raw,comp1,comp2,ref_id,surften_mN_m,raw_name1,smiles1,canonical_smiles1,compound_issue1,classes1,label1,raw_name2,smiles2,canonical_smiles2,compound_issue2,classes2,label2,full_ref,pair_key,is_neutral_single_species_pair,contains_water,contains_amine,water_amine_pair,amine_smiles,amine_label,x_amine,x_water,P_bar,pair_label
trc4mit_422,trc4mit_562,0.0,293.15,0.07275,0.00065,trc4mitref_2119,422,562,trc4mitref_2119,72.75,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.0,1.0,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000904,293.15,0.07283,0.00065,trc4mitref_2119,422,562,trc4mitref_2119,72.83000000000001,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000904,0.999096,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00136,293.15,0.07289,0.00065,trc4mitref_2119,422,562,trc4mitref_2119,72.89,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00136,0.99864,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001811,293.15,0.07277,0.00065,trc4mitref_2119,422,562,trc4mitref_2119,72.77,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001811,0.998189,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002267,293.15,0.07266,0.00065,trc4mitref_2119,422,562,trc4mitref_2119,72.66,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002267,0.997733,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00272,293.15,0.07254,0.00064,trc4mitref_2119,422,562,trc4mitref_2119,72.53999999999999,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00272,0.9972799999999999,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.0,298.15,0.07197,0.00064,trc4mitref_2119,422,562,trc4mitref_2119,71.97000000000001,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.0,1.0,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000904,298.15,0.07209,0.00064,trc4mitref_2119,422,562,trc4mitref_2119,72.09,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000904,0.999096,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00136,298.15,0.07214,0.00064,trc4mitref_2119,422,562,trc4mitref_2119,72.14,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00136,0.99864,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001811,298.15,0.07203,0.00064,trc4mitref_2119,422,562,trc4mitref_2119,72.03,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001811,0.998189,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002267,298.15,0.07188,0.00064,trc4mitref_2119,422,562,trc4mitref_2119,71.88,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002267,0.997733,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00272,298.15,0.07179,0.00064,trc4mitref_2119,422,562,trc4mitref_2119,71.79,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00272,0.9972799999999999,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.0,303.15,0.07118,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,71.17999999999999,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.0,1.0,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000904,303.15,0.07129,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,71.29,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000904,0.999096,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00136,303.15,0.07135,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,71.35,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00136,0.99864,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001811,303.15,0.07124,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,71.24,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001811,0.998189,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002267,303.15,0.07095,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,70.95,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002267,0.997733,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00272,303.15,0.07084,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,70.84,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00272,0.9972799999999999,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.0,308.15,0.07038,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,70.38,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.0,1.0,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000904,308.15,0.07049,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,70.49,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000904,0.999096,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00136,308.15,0.07055,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,70.55,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00136,0.99864,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001811,308.15,0.0706,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,70.6,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001811,0.998189,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002267,308.15,0.07066,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,70.66,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002267,0.997733,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00272,308.15,0.07071,0.00063,trc4mitref_2119,422,562,trc4mitref_2119,70.71,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Chandra, A.; Patidar, V.; Singh, M.; Kale, R. K. (2013) J. Chem. Thermodyn. 65, 18-28.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00272,0.9972799999999999,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.0,293.15,0.07245,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.45,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.0,1.0,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000175,293.15,0.07247,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.47000000000001,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000175,0.999825,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000349,293.15,0.07249,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.49,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000349,0.999651,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000698,293.15,0.07252,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.52,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000698,0.999302,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001043,293.15,0.07257,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.57,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001043,0.998957,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001394,293.15,0.07262,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.62,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001394,0.998606,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00174,293.15,0.07268,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.67999999999999,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00174,0.99826,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002087,293.15,0.07273,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.73,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002087,0.997913,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002641,293.15,0.07281,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.81,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002641,0.997359,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.0,298.15,0.07173,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.73,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.0,1.0,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000175,298.15,0.07175,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.75,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000175,0.999825,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000349,298.15,0.07179,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.79,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000349,0.999651,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000698,298.15,0.07186,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.86,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000698,0.999302,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001043,298.15,0.07192,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.92,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001043,0.998957,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001394,298.15,0.07199,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,71.99,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001394,0.998606,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00174,298.15,0.07205,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.05,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00174,0.99826,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002087,298.15,0.07211,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.11,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002087,0.997913,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002641,298.15,0.0722,0.00028,trc4mitref_2699,422,562,trc4mitref_2699,72.2,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002641,0.997359,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.0,303.15,0.071,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.0,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.0,1.0,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000175,303.15,0.07104,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.04,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000175,0.999825,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000349,303.15,0.07112,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.12,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000349,0.999651,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000698,303.15,0.07123,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.23,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000698,0.999302,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001043,303.15,0.07133,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.33,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001043,0.998957,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.001394,303.15,0.07143,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.42999999999999,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.001394,0.998606,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.00174,303.15,0.07154,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.54,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.00174,0.99826,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002087,303.15,0.07164,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.64,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002087,0.997913,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.002641,303.15,0.07176,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,71.76,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.002641,0.997359,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.0,308.15,0.07022,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,70.22,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.0,1.0,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000175,308.15,0.07026,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,70.26,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000175,0.999825,1.01325,NCC(=O)O + Water
trc4mit_422,trc4mit_562,0.000349,308.15,0.07038,0.00027,trc4mitref_2699,422,562,trc4mitref_2699,70.38,trc4mit_422,NCC(=O)O,NCC(=O)O,,"['alcohol', 'amine']",NCC(=O)O,trc4mit_562,O,O,,['water'],Water,"Rodriguez, Diana M.; Romero, Carmen M. (2017) J. Chem. Eng. Data 62(11), 3687-3696.",NCC(=O)O__O,True,True,True,True,NCC(=O)O,NCC(=O)O,0.000349,0.999651,1.01325,NCC(=O)O + Water
