##############################################################################################
#
# This is a research data set extracted from NIST Standard Reference Database 103b.
#
# The following Copyright applies:
# Copyright protection on this compilation of data has been secured by the Secretary of the 
# U.S. Department of Commerce on behalf of the United States in the United States and all 
# countries that are parties to the Universal Copyright Convention, pursuant to Section 
# 290(e) of Title 15 of the United States Code.
#
# NIST Standard Reference Data (SRD)
# ©Copyright 2022 by the U.S. Secretary of Commerce on behalf of the United States of America. 
# All rights reserved.
##############################################################################################
# The columns are TAB-DELIMITED.
# The order of columns below is as follows:
#
# ID of compound 1
# ID of compound 2
# mole fraction of compound 1
# temperature (K)
# surface tension (N/m)
# surface tension uncertainty (N/m)
# reference ID
# 
# The compound and reference IDs are defined in the accompanying files,
# compounds.sdf and refs.dat, respectively.
#
##############################################################################################
trc4mit_514	trc4mit_585	0.3817	318.15	0.02464	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_585	0.4608	318.15	0.02474	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_585	0.5333	318.15	0.02484	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_585	0.6212	318.15	0.02496	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_585	0.6892	318.15	0.02506	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_585	0.7575	318.15	0.02516	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_585	0.8493	318.15	0.0253	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_585	0.9248	318.15	0.02543	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_585	1	298.15	0.02823	0.00052	trc4mitref_3321
trc4mit_514	trc4mit_585	1	303.15	0.02755	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_585	1	308.15	0.02689	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_585	1	313.15	0.02623	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_585	1	318.15	0.02556	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_585	0.0	298.15	0.02615	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_585	0.0	303.15	0.02565	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_585	0.0	308.15	0.02516	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_585	0.0	313.15	0.02466	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_585	0.0	318.15	0.02417	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0991	298.15	0.02631	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.1547	298.15	0.0264	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.2318	298.15	0.02653	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3076	298.15	0.02667	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3821	298.15	0.02681	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.4594	298.15	0.02696	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_76	0.5322	298.15	0.0271	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6205	298.15	0.02727	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6913	298.15	0.02741	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_76	0.7579	298.15	0.02756	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_76	0.8470	298.15	0.02778	0.00052	trc4mitref_3321
trc4mit_514	trc4mit_76	0.9239	298.15	0.02799	0.00052	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0991	303.15	0.02571	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.1547	303.15	0.0258	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.2318	303.15	0.02593	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3076	303.15	0.02606	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3821	303.15	0.02619	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.4594	303.15	0.02633	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.5322	303.15	0.02646	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6205	303.15	0.02663	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6913	303.15	0.02677	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.7579	303.15	0.02691	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_76	0.8470	303.15	0.02712	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_76	0.9239	303.15	0.02732	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0991	308.15	0.02517	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.1547	308.15	0.02525	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.2318	308.15	0.02537	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3076	308.15	0.0255	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3821	308.15	0.02562	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.4594	308.15	0.02575	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.5322	308.15	0.02587	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6205	308.15	0.02602	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6913	308.15	0.02616	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.7579	308.15	0.02629	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.8470	308.15	0.02649	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.9239	308.15	0.02668	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0991	313.15	0.02462	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.1547	313.15	0.02469	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.2318	313.15	0.02481	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3076	313.15	0.02492	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3821	313.15	0.02504	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.4594	313.15	0.02516	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.5322	313.15	0.02527	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6205	313.15	0.02542	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6913	313.15	0.02555	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.7579	313.15	0.02568	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.8470	313.15	0.02586	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.9239	313.15	0.02604	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0991	318.15	0.02407	0.00046	trc4mitref_3321
trc4mit_514	trc4mit_76	0.1547	318.15	0.02414	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.2318	318.15	0.02424	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3076	318.15	0.02435	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.3821	318.15	0.02445	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.4594	318.15	0.02456	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.5322	318.15	0.02467	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6205	318.15	0.02481	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.6913	318.15	0.02493	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.7579	318.15	0.02505	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.8470	318.15	0.02522	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.9239	318.15	0.02538	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	1	298.15	0.02823	0.00052	trc4mitref_3321
trc4mit_514	trc4mit_76	1	303.15	0.02755	0.00051	trc4mitref_3321
trc4mit_514	trc4mit_76	1	308.15	0.02689	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	1	313.15	0.02623	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	1	318.15	0.02556	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0	298.15	0.02616	0.0005	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0	303.15	0.02557	0.00049	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0	308.15	0.02503	0.00048	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0	313.15	0.02448	0.00047	trc4mitref_3321
trc4mit_514	trc4mit_76	0.0	318.15	0.02394	0.00046	trc4mitref_3321
trc4mit_908	trc4mit_562	0.000010	298.15	0.061126	0.001009	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0000229	298.15	0.059258	0.001015	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0000490	298.15	0.053769	0.001015	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0000776	298.15	0.04875	0.001011	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0000969	298.15	0.045875	0.001007	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000119	298.15	0.043437	0.001007	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000134	298.15	0.041201	0.001007	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000135	298.15	0.040937	0.001007	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000154	298.15	0.038827	0.001	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000159	298.15	0.0388	0.001	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0001864	298.15	0.038482	0.001	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0002635	298.15	0.038488	0.001	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0003629	298.15	0.038462	0.001	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000010	308.15	0.059884	0.001012	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0000229	308.15	0.057723	0.001015	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0000490	308.15	0.052443	0.001014	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0000776	308.15	0.047506	0.001011	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0000969	308.15	0.044872	0.001007	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000119	308.15	0.04234	0.001006	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000134	308.15	0.040273	0.001006	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000135	308.15	0.039718	0.001006	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000154	308.15	0.038162	0.001	trc4mitref_2396
trc4mit_908	trc4mit_562	0.000159	308.15	0.038163	0.001	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0001864	308.15	0.037911	0.001	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0002635	308.15	0.037915	0.001	trc4mitref_2396
trc4mit_908	trc4mit_562	0.0003629	308.15	0.0379	0.001	trc4mitref_2396
trc4mit_457	trc4mit_487	0.10	293.15	0.02945	0.00073	trc4mitref_199
trc4mit_457	trc4mit_487	0.15	293.15	0.03004	0.00072	trc4mitref_199
trc4mit_457	trc4mit_487	0.20	293.15	0.03083	0.00071	trc4mitref_199
trc4mit_457	trc4mit_487	0.25	293.15	0.03181	0.0007	trc4mitref_199
trc4mit_457	trc4mit_487	0.30	293.15	0.03269	0.00069	trc4mitref_199
trc4mit_457	trc4mit_487	0.35	293.15	0.03357	0.00068	trc4mitref_199
trc4mit_457	trc4mit_487	0.40	293.15	0.03436	0.00066	trc4mitref_199
trc4mit_457	trc4mit_487	0.45	293.15	0.03504	0.00064	trc4mitref_199
trc4mit_457	trc4mit_487	0.50	293.15	0.03593	0.00062	trc4mitref_199
trc4mit_457	trc4mit_549	0.20	323.15	0.03431	0.00035	trc4mitref_199
trc4mit_457	trc4mit_549	0.25	323.15	0.03502	0.00036	trc4mitref_199
trc4mit_457	trc4mit_549	0.28	323.15	0.03551	0.00036	trc4mitref_199
trc4mit_457	trc4mit_549	0.30	323.15	0.03571	0.00036	trc4mitref_199
trc4mit_457	trc4mit_549	0.35	323.15	0.0364	0.00037	trc4mitref_199
trc4mit_457	trc4mit_549	0.38	323.15	0.03681	0.00037	trc4mitref_199
trc4mit_457	trc4mit_549	0.40	323.15	0.03704	0.00037	trc4mitref_199
trc4mit_457	trc4mit_549	0.45	323.15	0.03723	0.00037	trc4mitref_199
trc4mit_457	trc4mit_549	0.50	323.15	0.03757	0.00038	trc4mitref_199
trc4mit_457	trc4mit_549	0.55	323.15	0.03782	0.00038	trc4mitref_199
trc4mit_457	trc4mit_549	0.60	323.15	0.03824	0.00038	trc4mitref_199
trc4mit_457	trc4mit_549	0.62	323.15	0.03887	0.00039	trc4mitref_199
trc4mit_457	trc4mit_549	0.68	323.15	0.0389	0.00039	trc4mitref_199
trc4mit_457	trc4mit_549	0.70	323.15	0.03915	0.00039	trc4mitref_199
trc4mit_457	trc4mit_586	0.20	323.15	0.04051	0.0004	trc4mitref_199
trc4mit_457	trc4mit_586	0.25	323.15	0.0408	0.0004	trc4mitref_199
trc4mit_457	trc4mit_586	0.30	323.15	0.04109	0.0004	trc4mitref_199
trc4mit_457	trc4mit_586	0.35	323.15	0.04139	0.00041	trc4mitref_199
trc4mit_457	trc4mit_586	0.40	323.15	0.04172	0.00041	trc4mitref_199
trc4mit_457	trc4mit_586	0.45	323.15	0.0417	0.00041	trc4mitref_199
trc4mit_457	trc4mit_586	0.50	323.15	0.04161	0.00041	trc4mitref_199
trc4mit_457	trc4mit_586	0.55	323.15	0.04172	0.00041	trc4mitref_199
trc4mit_457	trc4mit_586	0.60	323.15	0.04188	0.00041	trc4mitref_199
trc4mit_457	trc4mit_586	0.65	323.15	0.04205	0.00041	trc4mitref_199
trc4mit_457	trc4mit_586	0.70	323.15	0.04225	0.00041	trc4mitref_199
trc4mit_549	trc4mit_487	0.05	313.15	0.0262	0.0001	trc4mitref_209
trc4mit_549	trc4mit_487	0.05	323.15	0.0251	0.0001	trc4mitref_209
trc4mit_549	trc4mit_487	0.10	313.15	0.0269	0.0001	trc4mitref_209
trc4mit_549	trc4mit_487	0.10	323.15	0.0259	0.0001	trc4mitref_209
trc4mit_549	trc4mit_487	0.15	313.15	0.0275	0.0001	trc4mitref_209
trc4mit_549	trc4mit_487	0.15	323.15	0.0266	0.0001	trc4mitref_209
trc4mit_549	trc4mit_487	0.20	313.15	0.0282	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.20	323.15	0.0272	0.0001	trc4mitref_209
trc4mit_549	trc4mit_487	0.25	313.15	0.0288	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.25	323.15	0.0279	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.30	313.15	0.0295	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.30	323.15	0.0285	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.35	313.15	0.0301	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.35	323.15	0.0291	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.40	313.15	0.0307	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.40	323.15	0.0297	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.45	313.15	0.0311	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.45	323.15	0.0302	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.50	313.15	0.0316	0.0002	trc4mitref_209
trc4mit_549	trc4mit_487	0.50	323.15	0.0307	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.05	313.15	0.0262	0.0001	trc4mitref_209
trc4mit_586	trc4mit_487	0.05	323.15	0.0253	0.0001	trc4mitref_209
trc4mit_586	trc4mit_487	0.10	313.15	0.0268	0.0001	trc4mitref_209
trc4mit_586	trc4mit_487	0.10	323.15	0.0259	0.0001	trc4mitref_209
trc4mit_586	trc4mit_487	0.15	313.15	0.0274	0.0001	trc4mitref_209
